Sample0	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80	Sample81	Sample82	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99
Gene884	0.109681274701046	0.524421083980181	0.391473907414403	0.33896044393111	0.924729243996473	0.933870715308999	0.873507986061725	0.519085248366284	0.525750323719824	0.326531602560459	0.143973187466368	0.764729193071554	0.286425864478124	0.606778425443018	0.515134617007527	0.0964696194254941	0.392379279787403	0.912994757020537	0.408744947951963	0.371546730727543	0.467802297607321	0.386045831966092	0.648785361065601	0.355145286775647	0.545194955092113	0.876922556761149	0.672575457656923	0.415403606814429	0.843034993772856	0.574442297167126	0.698658762401652	0.513103536965324	0.431540606223637	0.356470750499875	1.05117759131947	0.503320207654968	0.395742104955553	0.60293364447548	0.367841516641318	0.140958496357397	0.204677680355829	0.406609158356529	0.588069867760055	0.44845904765787	0.50590595370753	0.558206901552505	0.759585121986004	0.66241641217223	0.602007764935777	0.723844143779014	0.539434836679568	0.779475183257957	0.218248573741582	0.710690421974499	0.546535551323525	0.702696222816993	0.682023544706181	0.184455628128102	0.941459160145925	0.383508307601255	0.22219190127477	0.527946471929987	0.250408663337305	0.947829690024431	0.433444207718732	0.399180892948342	0.604234464843972	0.499696583229866	0.562564516482462	0.191091429915689	0.0422047863983024	0.535489345355631	0.0968511322646921	0.638436176885438	0.790041018113586	0.920185953318736	0.851140446941232	0.190655670520383	0.743302968914881	0.58729905588694	0.589838050962879	0.709925497928214	0.321746427354704	0.386260931807495	0.193789518048449	0.810660702612764	0.659263526546779	0.797631559671142	0.424642802368253	0.492531512013549	0.657224605220936	0.473711316924841	0.186303455515785	0.5857073575384	0.54253801622746	0.583180530804403	0.361105078495961	0.795164776800546	0.50382585439451	0.393022490517779
Gene885	0.71655127239717	0.460415595508678	-0.00322321130764628	0.406615915116766	0.390302080193054	0.982645198032991	0.249824857724065	0.204202877647747	0.374531830175427	0.778567443487124	0.735440106423644	0.634429445311411	0.290404546771228	0.357774120403395	0.727136266627095	0.233724344703758	0.916102610126701	0.424733555317783	0.651193769940134	0.227705243693803	0.51137600123762	0.446121441353317	0.383088739073462	0.154064408611967	0.337245004802749	0.230120227438367	0.274216085774176	0.697903526110784	0.387077879062406	0.0483838237678557	0.426717478505795	0.38900226569655	0.763694627285533	0.664999490074845	0.418877542707902	0.0884562697608963	0.508597938959034	0.228328586553087	0.396994899884408	0.611664957301803	0.360273290922296	0.0657603264268547	0.817910790687492	0.833753233312766	0.836393264977277	0.461129410233857	0.741059157901964	0.858735169683581	0.0906075895489357	0.80208765287506	0.228021205070075	0.233286033586781	0.570561625661589	0.486128960373316	0.89633730783195	0.116938316021118	0.672751393648128	0.651103702202721	0.200073542145929	0.86119557796742	0.364359149433642	0.370504814386749	0.46168546679272	0.448812677161426	0.847825491100242	0.67919318494269	0.165931231035798	0.253846801966447	0.511901470283103	0.612274197210107	0.458133363303229	0.281984224365168	0.305651698481074	0.172451817599325	0.865752266323901	0.565915842124177	0.594530474928211	0.775505191945205	0.66764639199322	0.596137686371725	0.0789145590892102	0.323687083358082	0.251082292934509	0.475425624725906	0.400065034763738	0.228223594249702	0.710727994612752	0.12441825365553	0.504385818599839	0.618816053632318	0.689337211762832	0.509385709766332	0.617010958947511	0.322985177346881	0.384670920998903	0.343563851364863	0.687452891493629	0.604094318136535	0.249681356352137	0.462311717724975
Gene886	0.409911892639157	0.553835792426774	0.76347561427637	0.11281496010346	0.632555033541049	0.485929091820061	0.157382761876279	0.871475719293234	0.132059026632613	0.82384226370208	0.262186971010441	0.506936243145958	0.367968515255201	0.921610184668616	0.906148417805114	0.453411032939668	0.397704635846881	0.0987083222115809	0.51798833512187	0.815384551151908	0.952783499460785	0.313660530850332	0.655829016839158	0.586923916367071	0.642112261685208	0.129802606770063	0.698133273319199	0.256240812300135	0.285018894495849	0.701152065669216	0.629631149335021	0.412642750774922	0.594090903723996	0.430567727842032	0.697431981276059	0.732354355403059	0.642850168583615	0.277733957570203	0.784561416118506	0.596987167580713	0.554378536965397	0.302278447294842	0.84750691367746	0.367996965349332	0.756181363414092	0.342262065990099	0.463408096849248	0.516625868625879	0.667887396836882	0.101870668536387	0.458986162126139	0.448988678516529	0.261418143409219	0.735039566305783	0.335541512692737	0.196790044924943	0.206781964568822	0.681560477048958	0.0974467564093765	0.42120404715634	0.719264963216422	0.50962572816498	0.213783353324246	0.49589238291317	0.195014803298691	0.385599119201515	0.803297968963116	0.698693393058774	0.347380448749917	0.68751465674808	0.674680990007207	0.51072899794479	0.894427085092568	0.621829610757789	0.948293047633731	0.836251683754853	0.895192355067731	0.141539406113551	0.586204075885633	0.574563612529449	0.648350551134913	0.170299937113681	0.372624586585571	0.608719747962978	0.615257687372492	0.377087628925565	0.393111027622862	0.836343289136725	0.163298660676429	0.506689978441801	0.302476399847558	0.579598238904635	0.776953199073053	0.630315658396789	0.850201563579956	0.503281097963237	0.476933664456619	0.298796095623396	0.446871357647035	0.390198173546811
Gene887	0.42809823451036	0.574676529037958	0.607400791953245	0.119774890427242	0.413890255406499	0.809746256227023	0.313004992443285	0.0560083441823908	0.232910656135988	0.189909237740984	0.244188849327277	0.341446453425262	0.615783165645958	0.416848931922203	0.475825423016328	0.745510234226985	0.608407753681626	0.356199151920623	0.636650097971041	0.930546434639879	0.717563091230193	0.312512671352053	0.711360175490503	0.5526552967906	0.292088478629067	0.462087728053345	0.582272782711491	0.82717814720068	0.287204815078529	0.538377650707798	0.266941531213004	0.767775645179647	0.406485549744777	0.651748942069058	0.96786592606179	0.0156661584462623	0.643452676143879	0.844960681785607	0.824531390229649	0.255105186861243	0.479081442643213	0.514263209672985	0.355329239014886	0.458229233252493	0.405499814326257	0.746484249334044	0.254356265446427	0.529606057767569	0.382125546535502	0.676186240997232	0.568147303895394	0.345371056972683	0.656619008257641	0.765871591935848	0.346265863428456	0.703617620087164	0.297345125220434	0.144806805044225	0.490942109385734	0.703566029828328	0.609648690403104	0.508972282957106	0.107739019264533	0.525588191117946	0.654313730227748	0.621086377725421	0.328168151578975	0.382272356631769	0.276987653966601	0.186247670618539	0.392168411181919	0.23259428116771	0.972619088964774	0.12628720765208	0.576270218892428	0.161195142051167	0.611167351860339	0.116118511461285	0.604288226646247	0.453353515208041	0.687983411727412	0.148693523743923	0.114602093135919	0.400600381728214	0.391171767717305	0.446232212689262	0.378202569590954	0.58302444448931	0.390911856413843	0.613764244300531	0.46970478366645	0.370081964001594	0.594897370576888	0.759136688441086	0.460338066808912	0.762641471622186	0.317621097147137	0.883490041651861	0.733751629300226	0.788675074681439
Gene888	0.559003571313971	0.462267665717423	0.613219787228317	0.0605920128807465	0.698264694635406	0.495047113696341	0.482291574139053	0.353349170071556	0.741476746048625	0.764143985257706	0.820708190205285	0.885536800111375	0.137474796095166	0.0195215037108936	0.354355909420023	0.796080699468304	0.679020809514054	0.520796147748069	0.756813331931475	0.826533903512352	0.880320509473739	0.705240003392553	0.607944095536087	0.358415082390235	0.886544942797592	0.149256678228931	0.545048641990183	0.28490105159591	0.514159748173658	0.325469893283478	0.189871689824978	0.177158903304422	0.369031405325778	0.56612481536259	0.307911633656881	0.115775527366965	0.0389585854087754	-0.0302564970541698	0.371096933917149	0.300026884635933	0.250773729266293	0.420028842543659	0.247084452292992	0.471860824132139	0.783992501980565	0.576609334049561	0.257139310849752	0.740945182504687	0.84806453663985	0.650709426673288	0.869703283574086	0.523617044026277	0.612110035589509	0.370170800938395	0.677791690311715	0.738516613792715	0.728078424782704	0.795315181766259	0.553554804786179	0.730015277521352	0.594256712682556	0.726650247302206	0.6234359504045	0.422149090485849	0.423168839757125	0.463890317606792	0.205726146506235	0.770618421252514	0.499618498652074	0.192461077465477	0.467407829783783	0.402883289283701	0.57346072876837	0.207525103993935	0.850681107040149	0.419906870965628	0.384865007423628	0.0897844253874186	0.534400705231213	0.37281100388097	0.478001330750109	0.229618870912446	0.526569200611573	0.0466995453020278	0.477325808342298	0.237708863135057	0.0862778986824266	0.544175983265909	0.658719563286496	0.448512396298046	0.426570478601598	0.352744486865746	0.314705399438885	0.36359679303629	0.270837059308965	0.880919942851765	0.124296028377058	0.372720648668262	0.235356110129905	0.296848371499146
Gene889	0.739668416177554	0.760665981021761	0.554563064075695	0.481341061349472	0.81681505716008	0.826302656243236	0.278293207630185	0.244545336890096	0.441757072936172	0.577511784793264	0.366920463291772	0.584682896311946	0.657276992888268	0.56071015023022	0.566582385683808	0.452009379661947	0.319243284570124	0.388990003498354	0.210354832324647	0.275879661867349	0.802283680721049	0.756694158640315	0.114328752226857	0.416198595181028	0.520448341771112	0.0333612868571582	0.675529387366706	0.582495917601399	0.395642061765359	0.623081241383095	0.538678539440238	0.851303663783129	0.0593075620193362	0.172873190906171	0.576932899515315	0.863894265519894	0.641334264039755	0.41379773593696	0.710848473295732	0.41523741710022	0.262367561416411	0.847036013325762	0.769447447343355	0.576503920032505	0.788409721010912	0.370452886943275	0.575676716159955	0.362149480618178	0.786063952132827	0.529869268857428	0.0155428742401382	0.509290788956133	0.510505676107108	0.286221133730464	0.169321192354993	0.690572786919323	0.841333844709656	0.416999506337921	0.44237427524851	0.416207373874506	0.467440389417639	0.798434396422534	0.212555722746287	0.353583837195902	0.642713803439877	0.518446336437763	0.475291785874729	0.132683323133706	0.777823147985848	0.363091217467758	0.113233434490819	0.294407075522973	0.689308642488385	0.371737429811071	0.75080705388016	0.833061749248966	0.488898211181656	0.32146064843383	0.340375792326082	0.478738994282112	0.550896899302166	0.530334936662463	0.687273462161529	0.635129010055741	0.827378691772	0.330746740406351	0.875302586684837	0.610830665760038	0.620163928042622	0.0501929759972407	0.606151331558708	0.101331863434692	0.460292884709082	0.508258700164536	0.579574717268213	0.975263647540745	0.197423725423177	0.321609506104768	0.531565937823367	0.62811993073152
Gene890	0.809212806740006	0.518254647562676	0.53023337418011	0.516467881132844	0.851047648493477	0.670729372450672	0.573500910716964	0.691990289182128	0.706561827194504	0.137252441692689	0.321950747030081	0.687057560914739	0.151920745814291	0.372752477657246	0.466705607242896	0.681004989197971	0.272968854025687	0.836643790156798	0.470690893583839	0.701225972576492	0.654656675091785	0.573133455837301	0.509220643330272	0.300497140379032	0.497469277524955	0.183226360312138	0.555603740747326	0.556382634846685	0.281095087558936	0.921143743962441	0.833062046496095	0.612956717151267	0.721562913911282	0.658351321559264	0.687238845719674	0.79894279571206	0.334716942196402	0.445624661892455	0.510759755144586	0.900079081688363	0.224484520760166	0.260604568759016	0.238528330521261	0.770836815993326	0.147960227085809	0.217043368102153	0.717605009887636	0.271421093528777	0.234033026145006	0.576584421880077	0.197186131748988	0.391608979698305	0.891153713169006	0.180777655208705	0.618593401544231	0.337639268234746	0.690821285421718	0.454421064268305	0.128302656782553	0.821370699144789	0.39371778416761	0.262341064677569	0.512026927587211	0.416364218748457	0.854245655474884	0.411426286760252	0.470099103007893	0.769715447688558	0.747611869200572	0.739970473568741	0.352296541081819	0.359263545258699	0.72090848930398	0.685956417824344	0.63768208343282	0.706763020653326	0.829095138369079	0.33262874512588	0.3794645659945	0.87637031348157	0.49259321557387	0.502153979039038	0.468624447847975	0.903351343252285	0.411980264898342	0.76488735126313	0.265184544169743	0.376428569064387	0.501653826772689	0.630818533699898	0.177727680160291	0.22789949099637	0.498266693024715	0.0893463342863259	0.48754005018063	0.636507143191462	0.798992155821841	0.241553431115342	0.262018223140833	0.0800373227419434
Gene891	0.697686201319913	0.194414059120119	0.579723832225653	0.804759736776577	0.763549051514601	0.702111547595096	0.554395249879813	0.719125257010387	0.246876382087102	0.477110302488131	0.780051461917222	0.580971394413745	0.377175674635554	0.120307291632381	0.701218541385122	0.243385011779221	0.605884398423449	0.48233079938188	0.237109895877051	0.596367698344312	0.440500061729303	0.403932776337623	0.429910720498478	0.276396557541637	0.809377293043091	0.607862290339673	0.563742287843435	0.319050777205058	0.856827436549068	0.333225713318293	0.664507472582304	0.169819171072534	0.455319521118236	0.482255725364028	0.46872314017713	0.132041889852299	0.271718915452389	0.312538712019445	0.3544857956713	0.540850252879147	0.923682759466803	0.208311239221868	0.475744252968127	0.640280621628565	0.411739302348543	0.556558535617171	0.723923660164597	0.269288119111509	0.420434715167217	0.174943426678687	0.826435037620351	0.720778541229925	0.358317917306098	0.212185375554606	0.717512757370653	0.274703546898191	0.438419912078094	0.480068299995039	0.259003538951357	0.193721909199616	0.758597705529328	0.414502507666668	0.39637841910191	0.876954793382192	0.81435531107017	0.154806173943452	0.609870560734778	0.475790587293066	0.338638118061034	0.53249154824892	0.919183032024901	0.178905928757631	0.961132733033665	0.285848715685513	0.595235894414388	0.587160206275548	0.623394783970033	0.457469341563432	0.37378243555046	0.230408702976279	0.392996741419728	0.725234616895271	0.784361275710135	0.383240048927866	0.729553610279871	0.146363099570132	0.386986835822181	0.922056983681258	0.658448675545761	0.575797793510979	0.576548284821067	0.640080459695563	0.725193274896727	0.138343900529661	0.90580230762614	0.817717967752577	0.2633203131791	0.460756329047213	0.470528535366304	0.0897498742063381
Gene892	0.366338092396503	0.220364440584992	0.822888274754569	0.331741562062748	0.442389191085435	0.152052963908997	0.524411340194127	0.595410987509808	0.348351603920984	0.389441920080711	0.442664722058506	0.164477025189376	0.686745342057769	0.236420098526907	0.0756059843135886	0.388351988398252	0.63009267588584	0.470543410121769	0.467583757959876	0.902759645419581	0.364504300588367	0.100120492788506	0.38342496742617	0.461348860662333	0.406756710630356	0.444488103289117	0.0750702158115907	0.158082471695449	0.41059630043001	0.471541500938387	0.136325168724054	0.0690769543646169	0.201551460801526	0.892555168061081	0.133929773154484	0.299383083659176	0.490142004576576	0.450462499494047	0.270846222280821	0.162648098690781	0.0709716827802114	0.2025274351061	0.63874701062663	0.124772175896634	0.143302401929373	0.340395612053875	0.32720209290613	0.216554334345789	0.291208909710609	0.42040992984939	0.274272552120213	0.777069874505938	0.388275999415641	0.229511051423575	0.167400646439555	0.375231561925789	0.275989197061865	0.313451063437352	0.206496730768748	0.40467942596177	0.510165368868688	0.556307397691705	0.249776691222718	0.536738520686565	0.269646473263782	0.278642194230763	0.238653787025231	0.502272870959854	0.446387653213857	0.317275406608847	0.289150102634551	0.247530992911161	0.0170577196945712	0.184640978366917	0.331392907301696	0.546964313311734	0.0750307544799871	0.50644732124441	0.369895539421998	0.298808240456933	0.230363769410838	0.496123983052789	0.412767637088071	0.539800958216222	0.461579365419533	0.452018540014085	0.426937302914469	0.187100462268445	0.495192004624914	0.306575529399815	0.162842912822621	0.0689480140775237	0.712517394913033	0.194896893757437	0.404911378488156	0.330479738599429	0.24940576129705	0.104491693687587	0.459790224778793	0.254854233608604
Gene893	0.637656842956142	0.72084670773842	0.349236125944107	0.153662441228297	0.627769775304292	0.144491453725638	0.360155683301379	0.586728301906658	0.653047113647536	0.696864647691994	0.534537911454561	0.736363146631999	0.614171535949144	0.803863310351743	0.454566289230896	0.785501383532227	0.100151290691018	0.51909957345462	0.819821677094666	0.954977131477662	0.449446121626422	0.173577039531991	0.639842091703587	0.494666095865532	0.686905131244426	0.560929865140706	0.878707266493124	0.500344309940264	0.774481072903491	0.582930910557555	0.626258821852847	0.533663951797143	0.269673586591166	0.593929415684241	0.366582315623059	0.568673229917544	0.631638726588995	0.799489678977966	0.33555417621649	0.476901384027606	0.231426044951346	0.0779463124825006	0.405651082761956	0.532717406328293	0.528577200142518	0.39687595076212	0.686332456909088	0.262640946853197	0.983921640350946	0.194826196218686	0.674634784592864	0.34390928678232	0.526439778449345	0.426189387533062	0.483310063958891	0.783026795921251	0.474064485541429	0.800104512270727	0.223511898339213	0.634565735144855	0.584434118061488	0.389028793907101	0.493162326394193	0.887141226345794	0.418084069489924	0.929900279120564	0.75400597704767	0.516061275269105	0.186447072378083	0.39946194497803	0.685008864075049	0.35365710972473	0.134060043943971	0.189321329493387	0.412092938171279	0.313602263034895	0.433071677970223	0.207366268460068	0.808330056964848	0.662306034986148	0.567065675553017	0.211952317434829	0.747811361949301	0.591413955943213	0.268320854174313	0.172395152041852	0.597673964177458	0.328447966572693	0.164201560371264	0.257232450206322	0.584271464682415	0.356563720708585	0.562101852288687	0.451839986157045	0.825000804262009	0.390521825946389	0.148975094514705	0.833071036600801	0.392742659042769	0.282716664894091
Gene894	0.812381886757489	0.374184751652216	0.385486984589245	0.299356449629181	0.309290690124838	0.332395014535741	0.250768372922238	0.661107094346309	0.646704814738771	0.512438464878682	0.70857324109087	0.640074913716631	0.715999084664454	0.0894727737917565	0.584792804110497	0.414399295655253	0.0704303540593541	0.796138249897605	0.502369953755468	0.453233724268894	0.635829165614658	0.211199327328213	0.439466924920263	0.727791176357399	0.556151647723103	0.69315652413658	0.620996316352243	0.219470845583798	0.123381055091047	0.173626751844366	0.536104905752096	0.124183045259375	0.649351035942854	0.208099097572391	0.366477592793055	0.73494205047908	0.346585458590698	0.265954680677192	0.868772983960411	0.155206212174847	0.264651736347669	0.680674624138929	0.782262342386817	0.0685072220144036	0.376444173615544	0.302318895233508	0.418137573398212	0.59764874961887	0.754366710717174	0.737361544678683	0.123858802271857	0.250108224036829	0.292526246600563	0.632337020889235	0.390121889050756	0.265844645428268	0.439544590296251	0.848165694077139	0.315277426141586	0.532706856800651	0.575024580538536	0.719384472959999	0.710192827176841	0.593255284088076	0.436142370098026	0.532384440577018	0.606081196546998	0.627528299185533	0.649081173588761	0.164113662477587	0.429033412537566	0.33734461563856	0.494351379362027	0.653970057769739	0.909959476078148	0.935604529372205	0.293819406152853	0.398913077604787	0.210171802069607	0.772535107438615	0.155246837423915	0.915430302123433	0.457034200839711	0.794233606035448	0.17341281406951	0.186169870552304	0.682559159407825	0.879853034036639	0.0690190278482035	0.894696766329332	0.194033980127658	0.138876959217053	0.621780801870408	0.614322235482652	0.309204190488051	0.166627429509561	0.301292142407263	0.869158606182546	0.213563811281379	0.587061600799861
Gene895	0.197821522186554	0.718675560860579	0.730594448514992	0.510795658065416	0.149707388004156	0.871611030522019	0.588793486545937	0.245358481076817	1.00700775485235	0.614601609223792	0.409082896054059	1.02705477326623	0.576465218000837	0.255410567252398	0.314847070084795	0.51832652158956	0.568306362904992	0.4226591467559	0.828263257853503	0.349960084069009	0.482307678461953	0.340972231242513	0.288099150456008	0.790298274619859	0.419290192433996	0.515900163742644	0.495731997184329	0.349762862582659	0.432071520479964	0.458087556182289	0.401601486846971	0.701623535904042	0.746617395082833	0.547406707714871	0.338141020647539	0.762873744829387	0.617088772327371	0.651965124453438	0.459900328023532	0.600621303204118	0.703196847852872	0.17167796108721	0.535984682857312	0.63048517537789	0.195361578498142	0.875218115368409	0.809815670306516	0.52166143326512	0.523544476994395	0.55677778427505	0.507200661468716	0.787582626029469	0.796884497622986	0.190371868401752	0.736498206702439	0.666481499813961	0.232433871471966	0.582168353224557	0.654851891936756	0.759593301130823	0.683306221889205	0.583065788799306	0.291148719443784	0.770071231745922	0.646190584201365	0.781385500699542	0.307730160921695	0.195890310826841	0.490855072759555	0.579857354791457	0.185495864664815	0.410195984514067	0.474169456197177	0.357678713449534	0.565531401106414	0.25816326221681	0.974768849292861	0.824147954383892	0.738954843543118	0.328683217774037	0.486723210295412	0.115903081967757	0.521467349881585	0.320778451737722	0.0916598886944642	0.245268027629433	0.360187257051597	0.4444368562062	0.022922207757377	0.53830680933871	0.566563248023196	0.0788242875942083	0.232545410219079	0.389715498892924	0.138718437485801	0.509466585918632	0.269621593223472	0.721512373398582	0.21145933749835	0.829552630039522
Gene896	0.665767068522761	0.873781965150455	0.0696625688341489	0.384062394541746	0.327309609801879	0.667007193835488	0.200361816161125	0.791218273340765	0.58373350804243	0.155076128780545	0.447841239511843	0.620486690220575	0.635401746891499	0.915146815606099	0.049724324342569	0.343069806056217	0.501903040354544	0.643044702915374	0.503279648411117	0.399695855428112	0.317611112894021	0.240760889429662	0.918736295712099	0.246155242139773	0.307986164288001	0.399655079361378	0.263259363513526	0.369557309632251	0.812989505284231	0.690854265688429	0.807558270825292	0.532248255454024	0.663796883747577	-0.0152011271836568	0.598101185724138	0.803551217264004	0.574565453753354	0.561289661348954	0.317481987208322	0.154197461475866	0.611514464172966	0.778108081112524	0.135287369028391	0.645775140864965	0.912423718679505	0.766104275659511	0.250551745380388	0.704485397014206	0.727054091158081	0.385280706488742	0.647488204267212	0.550954176111884	0.828580299383382	0.015197780606765	0.39956353917562	0.360928246765457	0.146398314227445	0.640563855313974	0.509160017093836	0.582819178968451	0.287207140182656	0.379715934554487	0.816936782321262	0.684999711123397	0.443103984498804	0.87691711679688	0.365029698786977	0.516022795218126	0.444622658658238	0.541916041706122	0.20391433626083	0.505435005910876	0.205830708467111	0.241787638728018	0.923296338872967	0.423389874491777	0.360434368875532	0.800698558034	0.453989799699325	0.589421860769538	0.643962194808743	0.287232202234383	0.588900491486937	0.948628880809506	0.689745522966297	0.392309678062875	0.355844319878047	0.461247043881518	0.84528682870233	0.469285109339155	0.555349574942228	0.34782267771876	0.472690061357064	0.664281831382678	0.570203344345503	0.604917025685732	0.841879657800614	0.254325122253876	0.871176396065833	0.33500854325245
Gene897	0.469681503452081	0.264023818420842	0.809134062790147	0.17960020229002	0.310485261097641	0.531747032260195	0.373507109400058	0.488808645488921	0.296700385489266	0.328427282394194	0.359544284976238	0.505483454161894	0.478204167531407	0.790229217084745	0.545797358430308	0.451299341305866	0.176203286328256	0.756829883787142	0.486042060400659	0.62746095878916	0.492833751828385	0.249954912797201	0.701766380249118	0.802008492328254	0.421580433486486	0.394161769780881	0.832066926732905	0.641572245481153	0.658200770817148	0.777082270506297	0.579934602446522	0.727449456673166	0.416757009081122	0.553878044125368	0.598677350518241	0.605963564490182	0.208054504769357	0.752579794538211	0.531475428296691	0.821640626005612	0.825963300074393	0.747193770360373	0.43201788397866	0.560569160518712	0.792724838733746	0.435388930991463	0.921946626680753	0.702326579053387	0.656567523570927	0.0283606655455823	0.61399402755182	0.585777488224977	0.461967149522549	0.656098650329515	0.849498181469564	0.271033625156749	0.846553317834083	0.175989143067661	0.641309874446682	0.80053066419362	0.837015406135108	0.242318544698915	0.296060581848519	0.763553900935239	0.625680001376513	0.385657827000051	0.288473268070415	0.463654885995507	0.579397053040302	0.615841011246216	0.486944205330259	0.840389818658701	0.645370097423514	0.78939110928843	0.516295383106459	0.244615756329307	0.608986155437453	0.580965591906484	0.755102344371192	0.298906649570021	0.434688434735791	0.816521332650494	0.647985006854849	0.671296108931319	0.183480819730015	0.506374476902044	0.309607237241031	0.476000553959683	0.318241383832886	0.483521791790654	0.833046671162599	0.858760734404936	0.630427611880566	0.884861828303302	0.324107819608866	0.0856907858524204	0.458112771896147	0.696872373097951	0.0867241776744398	0.275733460351755
Gene898	0.271896989197614	0.556728538261723	0.703763599890672	0.3615205728502	0.345910825760139	0.46723613161796	0.42920846261689	0.201788193898852	0.707256498813804	0.633984682615136	0.108874672032245	0.269169219320951	0.482111526333577	0.512872039887889	0.0536030599324848	0.354707409351676	0.570221815916456	0.89009384741893	0.478686298471873	0.0977011504755477	0.931256507088509	0.263545487280016	0.580188460743194	0.332948827284353	0.623394940871939	0.0271160490653921	0.540358074528987	0.565712799314544	0.496280881377608	0.506732688829994	0.0375532872677605	0.238520922515053	0.132567754378261	0.0600914915226348	0.831217389657006	0.743127886212699	0.9752064113423	0.37614368875019	0.658035466726607	0.727556559581422	0.424233319509948	0.334943407049091	0.327266753058158	0.817792779575755	0.525364001150018	0.312236305175328	0.585900064809096	0.578593127454861	0.40235904041749	0.368084144753669	0.201664153800394	0.297902082040861	0.486395776528146	0.728186674219245	0.299765893714718	0.252345714129512	0.31479243071791	0.329556332718018	0.381186605865807	0.319932641287885	0.7042694338591	0.660319367731969	0.311110164646291	0.919904571858233	0.890972282304123	0.740135473888001	0.671695983449237	0.343949378652191	0.615068790177803	0.650203412680736	0.310455823461266	0.621939718202467	0.556595996767226	0.691424388151121	0.329360985097888	0.556904979998052	0.0829537980501507	0.492707931329616	0.650438507801659	0.750524589277835	0.928591676725723	0.339559998016794	0.821237662803128	0.422620686445554	0.655115844671689	0.0997194873773082	0.475183505905513	0.866005056724298	0.134718213718434	0.175691337566914	0.819634327413652	0.772252838889284	0.32466474840243	0.798438722143383	0.171750723442745	0.743472076270505	0.898147405076833	0.608177906739974	0.961554714436775	0.112197237816903
Gene899	0.337551571905947	0.23040506281392	0.707796165791215	0.332003776024096	0.809109320477353	0.396508649151942	0.355750861729124	0.691458888713431	0.344681344976346	0.645365621092895	0.386056450408478	0.256186344591592	0.181241979401777	0.496674746975225	0.501849200982762	0.387962598724842	0.586383802517649	0.877125124200349	0.358190063833889	0.657476398590611	0.311883140821209	0.672242645474387	0.222775338410203	0.528598198439953	0.418132103704314	0.4985723926126	0.483749499002577	0.543630173248313	0.51953103972269	0.649290747182027	0.639684717327855	0.416064336348895	0.124152054366628	0.497507895725136	0.057315199924673	0.032826025262322	0.552804950461408	0.810259045852928	0.52420283641514	0.255025597674902	0.464986403838771	0.672490839577539	0.664384916336562	0.749573058884891	0.344034772261272	0.220349221988275	0.275636230069998	0.449860474258329	0.869396593266146	0.677580252605611	0.0909973058124176	0.409273439794957	0.505187620687514	0.534023687715232	0.273917909053538	0.409332103116282	0.197631906826437	0.215175598530008	0.684136637397881	0.388511711139511	0.934667207686634	0.385234560841164	0.577396886296437	0.731562896263737	0.372277640193819	0.404992115103869	0.384157151009173	0.451804439409249	0.093874352175631	0.575865027727266	0.831939836403703	0.560962570678276	0.371618287394212	0.274035279283085	0.107270384157691	0.371089954075081	0.421341102484444	0.722967157347097	0.491069042660064	0.463559457282333	0.43637887107193	0.64976543085176	0.837250704243722	0.0214384688377543	0.161809981970733	0.844138609588517	0.43043799043649	0.550615764243534	0.726669790543262	0.734001487853037	0.722951052565691	0.785077400002816	0.603048212432261	0.917722264479982	0.833826354350128	0.528622473210683	0.456966147704421	0.641123697277234	0.347963232835695	0.559204639091167
